longitude,latitude,physical_location,postal_address,hours_of_operation,hiv_capable,details
6.94658,6.22528,Behind Alagbon Bus stop nkwo Awkuzu,,24 hrs,,View
6.93139,6.22329,Umueri Ifite Awkuzu,,24 hrs,,View
6.93293,6.22244,"Chief Alexander Street Ama-Isiorji, Ifite Awkuzu",,24 hrs,,View
6.80804,6.19081,Opposite Uju Bus stop 3 - 3 Nkwelle,,24 hrs,,View
6.8292,6.2064,Nkwelle-Ezunaka By Otuocha Road,,24 hrs,,View
6.80654,6.19837,Peniel/Watchman bus stop,,24hrs,,View
6.81661,6.18944,"By Offor Bus Stop,  Onistha Otuocha road",,24 hours,,View
6.8082754,6.1904666,Onistha Otuocha road by Ofor Bus Stop Nkwelle-Ezunaka,,24 hrs,,View
6.83876,6.21231,"Opposite Ilo Umuobodo,  Ifite Nkwwell-Ezunaka",,24 hrs,,View
6.80349,6.18843,Opposite Federal Girls Collage 33 Nkwelle,,24 hrs,,View
6.80621,6.18857,Opposite Oyolu Primary School 3-3 Nkwelle,,12 hrs,,View
6.82312,6.19896,Onistha Otuocha road,,24  hrs,,View
6.80922,6.18781,No 12 Ohaegbu Street 3-3 Onitsha,,24 hrs,,View
6.85484,6.22418,Oye market square Abakpu Nkwelle  Ezunaka,,24 hrs,,View
6.86114,6.20088,No 10 Oliver ifeoma Avenue Mgbuke village Nkwelle-Ezunaka,,24hrs,,View
6.85873,6.21124,Near Amos Best,,24hrs,,View
6.86839,6.20655,"Barr; Gim Abel Oforma Avenue Amuche Village, Nkwelle-Ezunaka",,24 hrs,,View
6.86229,6.20843,Enugu- Onitsha express by Ejison filling station.,,24 hrs,,View
6.84717,6.18073,Oze Village Nkwelle-Ezunaka,,24hrs,,View
6.9218834,6.2613517,Odokwe  Umuefi village Nteje,,24 hrs,,View
6.92275,6.26049,Ajacent Umuevi Town Hall Nteje,,24hrs,,View
6.9317085,6.2572834,Opposite Oyi LGA Secetariate,,24 hrs,,View
6.93256,6.25884,Oyi LGA Headquarters Nteje,,8 am - 4pm,,View
6.917051,6.2678193,Ama-Umuani in Amadiaba Village Nteje,,12 hrs,,View
6.91366,6.26525,Near Ugwuna-adagbe Primay School,,24hrs,,View
6.9246,6.26576,,,24hrs,,View
6.9209,6.25458,,,24hrs,,View
6.94337,6.28247,Achallagu Nteje village Hall,,24 hrs,,View
6.92756,6.26123,Opposite New Era Sec. School Nteje,,24hrs,,View
6.9250206,6.2549229,Ama-Akpu-Agwa Village Nteje,,24 hrs,,View
6.93341,6.25613,Ugwungbolo road Achallauno Nteje,,24 hrs,,View
6.4228697,6.2534969,Orukabi Village Ifite  Nteje,,,,View
6.89857,6.17094,Okolo Mesike Ifite Ogbunike,,24 hrs,,View
6.89191,6.16207,Umueri village Ogbunike,,24 hrs,,View
6.87339,6.16554,IIlo- Ngbada Azu-Ogbunike,,24 hrs,,View
6.87089,6.16551,IIlo- Ngbada Azu-Ogbunike,,24hrs,,View
6.8626471,6.16466,"Ndiagu Ifite Village, Azu- Ogbnike",,24 hrs,,View
6.89171,6.16474,Ogbunike Town hall,,24 hrs,,View
6.90458,6.21772,Opposite Hadis Umunya,,24hrs,,View
6.9073889,6.2177821,Aguocha Primary School  Obinetiti Umunya,,10  hrs,,View
6.91126,6.20925,Ajapkani  Village Umunya,,24 hrs,,View
6.91607,6.19948,Ukunu village square Umunya,,24 hrs,,View
10.46473,10.24497,,,24 Hours,,View
10.26529,10.31443,,,,,View
10.31441,10.26527,,,,,View
10.33044,10.26774,,,,,View
10.13148,10.01453,,,8 Hours,,View
10.06841,9.95716,,,24 Hours,,View
10.08474,10.00181,,,24 Hours,,View
9.86844,9.92337,,,24 Hours,,View
10.13712,9.96473,Near /opposite Juma at Mosque,,8 Hours,,View
9.91979,9.88299,Near 0ld village Head Gigyara,,24 Hours,,View
9.87473,9.88619,opposite Jamda Primary School,,8 Hours,,View
10.35995,9.90521,Opposite Mesium/ Conference Hall,,8 Hours,,View
10.17502,9.87496,Near  village Head Dan,,24 Hours,,View
10.18418,9.96405,Along Duguri Road,,24 Hours,,View
10.10145,9.9237,,,24 Hours,,View
10.18385,9.96003,Along Duguri Road,,24 Hours,,View
10.90213,9.82958,,,,,View
10.93488,9.87972,Near  Garin Hamza Primary school,,24 Hours,,View
10.17219,10.12119,,,24 Hours,,View
10.10714,10.08262,,,8 Hours,,View
10.27784,10.07014,Near  Fanti  Primary school,,24 Hours,,View
10.14703,10.05441,,,24 Hours,,View
10.26762,10.07264,Along Yankarii Road,,24 Hours,,View
10.16093,10.01035,,,8 Hours,,View
10.95443,9.70133,,,,,View
10.77083,9.65923,behind Maltumbi,,24 hrs,,View
10.28648,10.23823,Alone Alkaleri Road,,24hrs,,View
10.34966,10.19862,Kufa Jalingo,,24hrs,,View
10.18347,10.17947,Oppsite GokaruPrimary Shool,,24hrs,,View
10.18318,10.14107,Alone Yankari Road,,24hrs,,View
10.26811,10.12146,24hrs,,24hrs,,View
10.30521,10.06062,A lone Bakin Kogi Road,,24hrs,,View
10.33873,10.05508,24hrs,,,,View
10.28545,10.05454,Oppsite Mainamaji Primary Shool,,8 hrs,,View
10.28268,10.05414,Oppsite Mainamaji Primary Shool,,24hrs,,View
9.90631,9.748553,Gambo Gamu house,,24hrs,,View
10.04085,9.89271,24hrs,,24hrs,,View
9.90029,9.79525,Near Primary Shool Kundak,,24hrs,,View
9.99097,9.84628,24hrs,,24hrs,,View
10.73192,9.99398,,,8 hrs,,View
10.71824,10.17647,Barambu Road,,24hrs,,View
10.68266,10.01675,24hrs,,24hrs,,View
10.78859,10.16875,24hrs,,24hrs,,View
10.65963,9.62403,24hrs,,24hrs,,View
10.63158,9.55948,,,24 Hours,,View
10.61512,10.22239,,,24 Hours,,View
10.62773,10.13035,,,,,View
10.51403,10.08627,,,24 Hours,,View
10.46634,10.14108,,,8 Hours,,View
10.35112,10.07446,,,,,View
10.28769,10.08155,,,8 Hours,,View
10.87191,9.74728,,,8 Hours,,View
10.81514,9.73762,,,24 Hours,,View
10.79244,9.70064,,,24 Hours,,View
10.74542,9.65656,,,,,View
10.27388,9.69886,,,,,View
10.25536,9.69483,opposite Tashan Kubewa Duguri,,24 Hours,,View
10.19112,9.70236,Opposite  JIBWIS Primary School Gaji,,24 Hours,,View
10.16112,9.70643,,,8 Hours,,View
10.19295,9.70237,Opposite ECWA Church Gajin Duguri,,24 Hours,,View
10.51258,9.55988,,,24 Hours,,View
9.79839,10.27865,,,,,View
9.71646,10.19005,,,,,View
9.73525,10.22481,,,,,View
9.73514,10.22449,,,,,View
9.79308,10.26622,,,,,View
9.71492,10.19194,,,,,View
9.79474,10.26701,,,,,View
9.80006,10.28169,,,,,View
9.79928,10.26785,,,,,View
9.79997,10.28185,,,,,View
9.79293,10.26614,,,,,View
9.73207,10.22508,,,,,View
9.85003,10.3179,,,,,View
9.85173545000004,10.31544581,,,,,View
9.84796600000004,10.309698,,,,,View
9.8529,10.30167,,,,,View
9.84877605000003,10.29750541,,,,,View
9.81671581000006,10.32276876,,,,,View
9.79266,10.30926,,,,,View
9.83104,10.31156,,,,,View
9.81748,10.31436,,,,,View
9.82962000000003,10.30132,,,,,View
9.79588,10.30739,,,,,View
9.83150300000005,10.3228310000001,,,,,View
9.84215,10.33416,,,,,View
9.82844,10.31001,,,,,View
9.82842309000006,10.2869657800001,,,,,View
9.81396,10.30883,,,,,View
9.81936,10.30883,,,,,View
9.81996,10.28643,,,,,View
9.81570000000005,10.29799,,,,,View
9.82991,10.35548,,,,,View
9.82718,10.31853,,,,,View
9.84751,10.29322,,,,,View
9.82154300000008,10.31375,,,,,View
9.89353,10.30192,,,,,View
9.81344,10.28081,,,,,View
9.83456600000005,10.282791,,,,,View
9.83377,10.27875,,,,,View
9.85391386000003,10.27036922,,,,,View
9.80802,10.28803,,,,,View
9.85396,10.26986,,,,,View
9.85176,10.28279,,,,,View
9.83922,10.31937,,,,,View
9.84236,10.31799,,,,,View
9.85077140000004,10.32102897,,,,,View
9.85726,10.32729,,,,,View
9.84713,10.327331,,,,,View
9.11533,10.13777,,,,,View
10.1467363200001,10.2379569400001,,,,,View
10.15977,10.2037100000001,,,,,View
10.149475098,10.1198730470001,,,,,View
9.17623,10.16498,,,,,View
9.14867,10.23243,,,,,View
9.15181,10.21965,,,,,View
9.16462,10.19088,,,,,View
10.1292559300001,10.1540046000001,,,,,View
9.17086,10.17499,,,,,View
9.93402,10.27218,,,,,View
9.95717419000005,10.0821903900001,,,,,View
9.93381,10.23934,,,,,View
9.95447351000007,10.1942120100001,,,,,View
9.84099,10.31488,,,,,View
9.93383,10.27884,,,,,View
10.0881200000001,10.1769200000001,,,,,View
9.93336,10.24503,,,,,View
9.93344,10.24042,,,,,View
9.09092,10.25299,,,,,View
9.99655675000002,10.2610029200001,,,,,View
9.817559,10.39506,,,,,View
9.76186000000007,10.5149700000001,,,,,View
9.81316000000004,10.4402400000001,,,,,View
9.73414550000007,10.4049423700001,,,,,View
9.69017700000006,10.47232,,,,,View
9.71759,10.38406,,,,,View
9.82067,10.39309,,,,,View
9.82291,10.39147,,,,,View
9.69814,10.06631,,,,,View
9.77361465000007,10.01451546,,,,,View
9.76596,10.02055,,,,,View
9.66439,10.10399,,,,,View
9.77837,10.01406,,,,,View
9.83861,10.29289,,,,,View
9.84391,10.29469,,,,,View
9.83961,10.30229,,,,,View
9.83842,10.29164,,,,,View
9.84435,10.30596,,,,,View
9.84529,10.29698,,,,,View
9.83213000000006,10.30575,,,,,View
9.83259,10.30278,,,,,View
9.83575,10.30407,,,,,View
9.83835,10.30962,,,,,View
9.83266,10.29627,,,,,View
9.66474000000005,10.28515,,,,,View
9.66136747000007,10.24723741,,,,,View
9.72243100000003,10.284796,,,,,View
9.74415000000005,10.3089900000001,,,,,View
9.75605,10.30952,,,,,View
9.62456000000003,10.23916,,,,,View
9.76989056000002,10.313651,,,,,View
9.11186,10.13808,,,,,View
9.06723,10.11679,,,,,View
9.07477,10.12134,,,,,View
9.08111,10.12762,,,,,View
9.09436,10.13559,,,,,View
9.10259,10.13502,,,,,View
9.05566,10.10552,,,,,View
10.036095,10.074647,,,,,View
9.03174,10.05176,,,,,View
9.02454,10.04996,,,,,View
9.88564,10.30862,,,,,View
9.86095,10.35632,,,,,View
9.84457,10.35433,,,,,View
9.87139,10.28254,,,,,View
9.87355,10.34832,,,,,View
9.88099000000005,10.3163200000001,,,,,View
9.89313,10.30195,,,,,View
9.87092,10.34906,,,,,View
9.79272178000002,10.30925104,,,,,View
9.79606580000006,10.3071731100001,,,,,View
9.82848000000007,10.3100900000001,,,,,View
9.83858985000006,10.2928798,,,,,View
9.83710000000002,10.2910400000001,,,,,View
9.84460000000007,10.2749000000001,,,,,View
9.83848000000006,10.31748,,,,,View
9.84738200000004,10.2933420000001,,,,,View
9.68303,10.09054,,,,,View
9.67104,10.09938,,,,,View
9.73676,10.04149,,,,,View
9.71018,10.06011,,,,,View
9.79066,10.00586,,,,,View
9.78478,10.20859,,,,,View
9.77198,10.00211,,,,,View
9.80545,10.99505,,,,,View
9.79931,10.00119,,,,,View
9.78856,10.97018,,,,,View
6.44648,7.12137,Datsang,,08:00am-04:,,View
5.65094,7.83511,,,08:00am-04:,,View
7.62717,6.67848,,,08:00am-04:,,View
4.49433,7.90571,,,08:00am-04:,,View
3.41252,8.49609,Bogoro,PMB 13,24hrs,,View
2.48511,6.65629,,,24hrs,,View
5.29941,3.88387,Girmala,,08:00am-02:,,View
5.47918,3.96158,,,08:00am-04:,,View
8.97672,7.07037,Kijim,,24hrs,,View
9.73588,8.81049,Boi,,24hrs,,View
8.66668,7.38711,Dashem Yelwa,,08:00am-04:,,View
6.51826,6.65629,Bugun,,08:00am-04:,,View
9.76207,8.78847,Unguwan Rimi,,08:00am-06:,,View
9.70975,8.27827,Bazanshi,,08:00am-04:,,View
9.67546,8.53768,Dutsen Lawan,,24hrs,,View
9.05959,8.72202,Dambar,,08:00am-04:,,View
9.42929,8.07171,Gambar,,08:00am-04:,,View
9.33617,8.92502,Gobbiya,,24hrs,,View
9.76352,9.65361,Unguwan Gyada,,08:00am-04:,,View
8.20548,7.00281,Gyara,,08:00am-04:,,View
7.32379,8.38028,Bongah,,08:00am-04:,,View
9.42479,8.81049,Dungah,,08:00am-04:,,View
8.31746,7.71122,Lusa,,24hrs,,View
9.03339,8.83244,Mbal,,08:00am-04:,,View
7.00411,6.39633,Dalangah,,8:00am-4:00,,View
9.76249,8.72202,Mwari Pmss,,06:00am-06:,,View
7.97672,6.80688,Mwari,,24hrs,,View
7.97672,6.16428,Banram,,08:00am-04:,,View
7.79116,7.66771,Tadnum,,24hrs,,View
10.86206,11.70555,,,8hrs,,View
10.86004301,11.70647619,,,,,View
10.86004301,11.70647619,,,8hrs,,View
10.72086,11.67738,,,,,View
10.70832,11.67603,,,8hrs,,View
10.70013,11.67618,,,,,View
10.60189,11.65598,,,8hrs,,View
10.62836,11.62826,,,,,View
10.60192,11.68314,,,8hrs,,View
10.79486,11.58748,,,8hrs,,View
10.82356,11.67805,,,8hrs,,View
10.83026,11.75641,,,10hrs,,View
10.71097,11.68052,,,8hrs,,View
10.68566,11.61674,,,10hrs,,View
10.71846,11.62703,,,8hrs,,View
10.66731,11.63798,,,8hrs,,View
10.6555964200001,11.38620437,,,8hrs,,View
10.64204,11.64229,,,8hrs,,View
10.69118,11.74012,,,8hrs,,View
10.71466,11.68266,,,,,View
10.8387938400001,11.55681266,,,,,View
10.82003,11.50796,,,8hrs,,View
10.91788,11.57625,,,8hrs,,View
10.897521973,11.453674316,,,8hrs,,View
10.91421,11.59792,,,8hrs,,View
10.8752700000001,11.52385,,,8hrs,,View
10.8958700000001,11.50773,,,8hrs,,View
10.8793027400001,11.5937146900001,,,8hrs,,View
10.8654785160001,11.6044921880001,,,8hrs,,View
10.71097,11.68052,,,,,View
10.71402,11.68187,,,8hrs,,View
10.76932606,11.6285941300001,,,,,View
10.6463854300001,11.56471534,,,8hrs,,View
10.90209323,11.6597808,,,,,View
10.6469116210001,11.591918945,,,8hrs,,View
10.7088837000001,11.5029843500001,,,8hrs,,View
10.76364355,11.50983583,,,10hrs,,View
10.8835500000001,11.64352,,,8hrs,,View
10.83133595,11.63047527,,,,,View
10.90522,11.66992,,,8hrs,,View
10.90317,11.65983,,,8hrs,,View
10.8544600000001,11.76439,,,8hrs,,View
10.8928031400001,11.7748032800001,,,8hrs,,View
10.8707403600001,11.79549431,,,8hrs,,View
10.91151,11.7567100000001,,,8hrs,,View
10.41099,10.99303,Unguwar Kurmi Darazo,,24hrs,,View
10.41599,10.99861,Unguwar Ajiyari Darazo,,24hrs,,View
10.44762,11.05588,"Tsamiya, Darazo LGA",,8am-4pm,,View
10.40945,10.99514,Along Bauchi - Maiduguri Road Darazo,PMB 005 Darazo,24hrs,,View
10.2433,10.5916,Along Bauchi- Maiduguri road Darazo,,,,View
10.35482,11.06859,Along Gwaram Road Kanya,,24hrs,,View
10.34751,10.96176,Ligge,,8am-4pm,,View
10.43917,11.11512,Unguwar Yamma Gabarin,,24hrs,,View
10.2638,11.0638,Near Higher Islam School Gabarin,,,,View
10.43003,11.07035,Kili,,8am-4pm,,View
10.38092,11.09481,,,8am-4pm,,View
10.43106,11.13913,Bula,,8am-4pm,,View
10.41432,11.14427,Daburai,,8am-4pm,,View
10.44036,11.14313,Gangalawai,,8am-9pm,,View
10.29478,11.11344,Indabo,,8am-4pm,,View
10.35616,11.15078,Jimin,,8am-4pm,,View
10.59997,11.0554494,,,24hrs,,View
10.64635,11.05184,Kaigamari,,8am-4pm,,View
10.633041,11.01705,Kawuri,,8am-4pm,,View
10.51224,11.12766,Gakulan Audi,,8am-6pm,,View
10.45896,11.13968,Unguwar Kawari Konkiyel,,24hrs,,View
10.48055,11.06431,Kwattuje,,24hrs,,View
10.47622,11.14004,Sabu,,8am-4pm,,View
10.52608,11.21982,Diggiri,,8am-4pm,,View
10.51623,11.14987,Gakulan Ganuwa,,8am-4pm,,View
10.55364,11.24084,Kari Ganuwa,,24hrs,,View
10.48928,11.18175,Along Bauchi-Maiduguri road Lago,,24hrs,,View
10.49908,11.17196,Yolawo,,8am-4pm,,View
10.80358,11.42956,Lanzai,,24hrs,,View
10.79618,11.37866,Kaugama,,8am-4pm,,View
10.90347,11.45253,,,,,View
10.82396,11.33992,Papa road Sabon Garin Lanzai,,8am-4pm,,View
10.79226,11.36886,Sabon Layin Kaugama,,24hrs,,View
10.85166,11.38304,Yalwan Lanzai,,8am-4pm,,View
10.89609,11.24929,Garin Abare,,24hrs,,View
10.83874,11.24312,Papa,,24hrs,,View
10.83954,11.20688,Sabon Garin Papa,,24hrs,,View
10.92851,11.31144,Wuro dole,,8am-4pm,,View
10.91969,11.21364,Zobo,,8am-4pm,,View
10.86098,11.15716,Aliya,,8am-4pm,,View
10.93503,11.18807,Mailafiya,,24hrs,,View
10.71937,11.37521,Along Bauchi-Maiduguri road Lemari,,24hrs,,View
10.6701,11.3827,Unguwar Madaki Sade,,,,View
10.67236,11.35223,Along Akuyam road Sade,,24hrs,,View
10.61175,11.23671,Dalagobe,,8am-4pm,,View
10.59176,11.31626,Nahutan Sade,,24hrs,,View
10.57961,11.24746,Yunbunga,,24hrs,,View
10.60167,11.29522,Near Primary School Zandam,,8am-4pm,,View
10.42797,10.84446,Duwo,,24hrs,,View
10.53886,10.77453,Ganjigina,,8am-4pm,,View
10.54249385,10.7952223400001,Beside Primary School Tauya,,24hrs,,View
10.43687,10.95123,Zoro,,8am-4pm,,View
10.34587,10.92276,Dayi,,,,View
10.27301,10.92846,Kuka Biyu,,8am-4pm,,View
10.39218,10.93611,Along Bauchi-Maiduguri road Nahutan Darazo,,8am-6pm,,View
10.37925,10.89288,Along Bauchi-Maiduguri road Shadarki,,8am-4pm,,View
10.35756,10.88729,Opposite Primary School Yalwan Darazo,,24hrs,,View
10.68672,11.39191,Baguba,,,,View
10.73411,11.38224,Along Bauchi-Maiduguri road Garin Lesa,,24hrs,,View
10.60576,11.35776,Unguwar Yamma Jiro,,,,View
10.61971,11.37812,Lagon Wahu,,8am-4pm,,View
10.65572,11.38618,Along Akuyam road Wahu,,24hrs,,View
10.61644,10.88239,Along Hashidu road Dambaji,,8am-4pm,,View
10.66044,10.92261,Sabon garin Yautare,,8am-4pm,,View
10.58119,10.84266,Near Junior Secondary School Yautare,,24hrs,,View
9.59582,10.041637,,,,,View
9.51286684000007,10.0712937100001,,,,,View
9.438760,10.10652,,,,,View
9.50231,10.07102,,,,,View
9.36389321000007,9.87384901000007,,,,,View
9.43917,9.96652,,,,,View
9.402877,9.89972000000003,,,,,View
9.55403,10.01827,,,,,View
9.60461,9.97172,,,,,View
9.55641,10.01345,,,,,View
9.51849,10.00407,,,,,View
9.52566,10.00552,,,,,View
9.59582,9.96668534,,,,,View
9.52479,9.73474,,,,,View
9.49379466,9.96668534,,,,,View
9.493794660,9.96668534,,,,,View
9.57026,9.94577,,,,,View
9.57249,9.8308031,,,,,View
9.54513,9.92537,,,,,View
9.51093,9.99873,,,,,View
9.51093,10.00204,,,,,View
9.522075,9.97327246000003,,,,,View
9.59869384800004,10.025695801,,,,,View
9.50789644000002,9.95874709000003,,,,,View
9.50838,9.97725,,,,,View
9.47305,9.97193,,,,,View
9.48418,9.97496,,,,,View
9.49388,9.966675,,,,,View
9.50747,10.03451,,,,,View
9.51744,10.02408,,,,,View
9.55183,10.03178,,,,,View
9.40747,9.97509,,,,,View
9.37668,10.02185,,,,,View
9.41088,10.03103,,,,,View
9.45601,10.06179,,,,,View
9.40495,10.12207,,,,,View
9.43507,10.140930176,,,,,View
9.393393,10.09408,,,,,View
9.50095,9.929683,,,,,View
9.49582,9.78224,,,,,View
9.46699,10.01831,,,,,View
9.42171,10.03838,,,,,View
9.39009,10.04852,,,,,View
10.73302,12.22198,Unguwar Balele Alagarno,,,,View
10.65167,12.17444,Unguwar Arewa Kekeno B,,10hrs/8am-5,,View
10.77383,12.19407,Unguwar Arewa,,6hs/8am-1pm,,View
10.44532,11.96274,Unguwar Fulani,,8hrs/8am-3p,,View
10.45048,11.96349,Unguwar Gabas,,,,View
10.53207,12.13872,Unguwar Gara Zaki Road,,,,View
10.46524,12.16094,Unguwar Kudu,,,,View
10.53684,12.13553,Unguwar Gara,,,,View
10.54055,12.10659,Gayau Wakili,,6hrs/8am-1p,,View
10.69116,12.31568,Unguwar Alhaji Sidi,,10hrs/8am-4,,View
10.73924,12.34944,Unguwar Kudu,,10hrs/8am-5,,View
10.74943,12.29733,Unguwar Arewa,,8hrs/8am-3p,,View
10.69046,12.31403,Unguwar Malumawa,,,,View
10.52888,12.23181,Unguwar Arewa,,,,View
10.44051,12.23187,Unguwar Kudu Bakin Kwalta,,8hrs/8am-3p,,View
10.57614,12.22374,Jadori,,8hrs/8am-3p,,View
10.52391,12.27007,Kaisawa Dole Unguwar Yamma,,8hrs/8am-3p,,View
10.50463,12.26134,Unguwar Kudu,,8hrs/8am-3p,,View
10.45048,12.13499,Unguwar Kudu,,8hrs/8am-3p,,View
10.50676,12.05395,Unguwar Gabas,,,,View
10.45483,12.12066,Unguwar Gabas,,8hrs/8am/3p,,View
10.35557,12.23344,Unguwar Arewa,,8hrs/8am-3p,,View
10.35674,12.17461,Unguwar Arewa Gangawa,,8hrs/8am-3p,,View
10.37016,12.27456,Unguwar Yamma Along Hadejia Road,,,,View
10.32905,12.20889,Unguwar Arewa,,8hrs/8am-3p,,View
10.38468,12.28195,Unguwar Yamma,,8hrs/8am-3p,,View
10.38494,12.28117,Unguwar Yamma Opposite Health Post,,,,View
10.41146,12.22159,Unguwar Gabar Nainawa,,,,View
10.79787,12.05562,Unguwar Yamma,,8hrs/8am-3p,,View
10.74632,12.11919,Unguwar Arewa,,,,View
10.50337,11.80366,Unguwar Kudu,,8Hrs/8am-3p,,View
10.53977,11.73997,Unguwar Janbori,,8Hrs/8am-3p,,View
10.53064,11.85929,Unguwar Yamma,,8Hrs/8am-3p,,View
10.58621,11.84308,Unguwar Abuja Raga,,8Hrs/8am-3p,,View
10.58999,11.84292,Unguwar Arewa Bakin Kwalta,,,,View
10.55796,11.79297,Unguwar Arewa Bulaburin,,8Hrs/8am-3p,,View
10.63119,11.75214,Unguwar Arewa Taranka,,,,View
10.76204,11.77341,Unguwar Yamma Dalmari,,8Hrs/8am-3p,,View
10.79167,11.82592,Unguwar Sabon Kaura,,,,View
10.65194,12.28238,Unguwar Yamma Bulanna,,8Hrs/8am-3p,,View
10.55354,12.28367,Unguwar Yamma,,8Hrs/8am=3p,,View
10.59608,12.29789,Unguwar Arewa,,8Hrs/8am-3p,,View
10.58636,12.26391,Unguwar Rafi,,,,View
10.62492,12.06763,Unguwar Jauron Gwarbatu,,8Hrs/8am-3p,,View
10.63013,11.94261,Unguwar Kadirawa,,,,View
10.63486,11.93966,Unguwar Gabas Along Gamawa Bulkachuwa Road,,8Hrs/8am-3p,,View
10.74151,12.04179,Unguwar Yamman Arewa,,8Hrs/8am-3p,,View
10.75237,12.04159,Unguwar Yamma,,8Hrs/8am-3p,,View
10.69701,11.96261,Unguwar Yamma Kesa,,10Hrs/8am-5,,View
10.74164,11.96326,Unguwar Sara,,,,View
10.74315,11.93627,Unguwar Arewa Potiskum Road,,10Hrs/8am-5,,View
10.83366,11.82517,Unguwar Yamma,,8Hrs/8am-3p,,View
10.78592,11.85553,Unguwar Kudu,,8Hrs/8am-3p,,View
10.80814,11.88501,Unguwar Alhaji Garba,,,,View
10.03697908,10.81226737,Baya,,,,View
9.980483670,10.84175,Digawa,,24hrs\7days,,View
10.1681380000001,10.856748,Ganjuwa,,24hrs\7days,,View
10.09415,10.94163,Gyeduwa,,8am-6pm,,View
10.1697080000001,10.915537,,,,,View
10.3543621700001,10.84175228,Nabayi,,24hrs\7days,,View
10.193322,10.89554,Yanda,,8am-6pm,,View
10.29615,10.77476,Soro,,8.00am6.00p,,View
10.29594,10.77586,Soro,,,,View
10.28700616,10.76770929,,,,,View
10.482895,10.723417,Buri Buri,,8am-6pm,,View
10.09415,10.94163,Gabi,,24hrs\7days,,View
9.81128816000006,10.9808369900001,Gungura,,24hrs\7days,,View
10.4606933590001,10.6420898440001,Kediya,,8am-6pm,,View
10.38285,10.79272,Bakunawa,,,,View
10.38867,10.87548,Dauduwo,,,,View
10.42966,10.90777,Sakarumbu,,8.00am to 6,,View
9.76218888000005,10.6723174200001,Kafin Madaki,,24hrs\7days,,View
9.75605331000003,10.68697623,Kafin madaki,,24hrs\7days,,View
9.75928,10.60656,,,,,View
9.68391,10.68652,Ringim,,8.00am to 6,,View
9.72752,10.62848,Tafazuwa,,8.00am to 6,,View
10.09415,10.94163,DIGAWAN MAIGARI,,8am-6pm,,View
10.09415,10.94163,Hakatafi,,24hrs\7days,,View
10.09415,10.94163,Mai alewa,,8am-6pm,,View
10.09415,10.94163,Natsira,,8am-6pm,,View
9.84160000000003,10.90452,Sabuwar Kariya,,24hrs\7days,,View
10.09415,10.94163,Tsohuwar kariya,,,,View
9.605815,10.7312757,Wushi,,24hrs\7days,,View
9.74801000000002,10.84914,,,8am-6pm,,View
9.64017,11.04643,,,,,View
9.70185,11.03826,,,8.00am to 6,,View
9.6779200,10.94882,Maizuma,,8am-6pm,,View
9.639041,10.99848,Takatabo,,8am-6pm,,View
10.26671879,10.49017015,Daman guza,,,,View
10.31282721,10.7181993300001,Duma,,8am-6pm,,View
10.09415,10.94163,Kara,,8am-6pm,,View
10.23360526,10.56082811,Kubi,,24hrs\7days,,View
10.21453,10.603582,,,8am-6pm,,View
10.3429420000001,10.6205810000001,Shila,,24hrs/7days,,View
10.1763990000001,10.648262,,,8am-6pm,,View
10.1942749020001,10.63067627,Kakuma,,,,View
10.2316472100001,10.7124350400001,,,,,View
10.13848877,10.5441284180001,Yaga,,8am-6pm,,View
10.1759067950001,10.616059224,,,24hrs\7days,,View
9.82585,10.9412,Gala,,24hrs\7days,,View
10.354362,10.94163,Miya,,24hrs\7days,,View
10.09415,10.94163,Miya,,24hrs\7days,,View
9.83158513000006,10.90584697,Miya,,24hrs\7days,,View
9.83075300000007,10.8967460000001,Miya,,24hrs\7days,,View
9.932441,10.94029,Burku,,8am-6pm,,View
9.98166,10.86174,Jumbin,,24hrs\7days,,View
9.91277077000007,10.9754322900001,Kariya wudufa,,8am-6pm,,View
9.96975249000008,10.8354134300001,Lulai,,8am-6pm,,View
9.93763700000005,10.9632580000001,Tsagu,,8am-6pm,,View
10.00055,10.910441,Zara,,24hrs\7days,,View
9.78039614000005,10.8154133400001,Gameru,,24hrs\7days,,View
9.75332,10.80966,Siri Babba,,8am-6pm,,View
9.38495,10.76347,,,8am-6pm,,View
9.91851,10.69891,Zuru,,8am-6pm,,View
10.05845,10.71193,,,12 hours,,View
9.99466,10.62201,,,12 hours,,View
9.92686,10.5633,,,12 hours,,View
10.00906,10.58559,,,12 hours,,View
9.99360,10.62006,,,24 hours,,View
9.94659,10.53003,Rudu Bida,,12 hours,,View
9.91506,10.56192,,,12 hours,,View
10.0867622800001,10.52552058,Dabe,,24hrs\7days,,View
10.13552,10.59241,,,12 hours,,View
10.08805,10.56489,,,24 hours,,View
10.024241,10.46529,Badaromo,,8am-6pm,,View
10.09415,10.94163,Barkaya,,24hrs\7days,,View
9.916667,10.45567,,,8am-6pm,,View
9.87220,10.40883,,,24hrs/7 day,,View
9.93736,10.41206,Mada,,8.00am to 6,,View
9.93736,10.41206,Mada,,8am-6pm,,View
9.84648,10.466618,Rudu Yausa,,,,View
9.85455,10.53082,Yali,,,,View
9.93536,10.37937,Yuli,,8.00am to 6,,View
10.27443,11.35578,,,24HRS,,View
10.29798,11.25974,JARMAWO wEST,,8am-4pm,,View
10.23534,11.33961,Wuronange,,8am-4pm,,View
